movie_id,budget,original_language,popularity,release_date,runtime,runtime_cat,revenue,sw_lang_en,sw_web_presence,sw_has_poster,sw_tagline,keyword_cnt,release_year,release_month,high_release_month,release_day,seasonality,sw_collection,producers_cnt,countries_cnt,lang_US,lang_FR,lang_RU,lang_ES,lang_JA,keywords_cnt,actor0_movies_cnt,actor0_movies_5y_cnt,actor1_movies_cnt,actor1_movies_5y_cnt,actor2_movies_cnt,actor2_movies_5y_cnt,sw_female_actor0,sw_female_actor1,sw_female_actor2,sw_male_actor0,sw_male_actor1,sw_male_actor2,actor0_prev_revenue,actor1_prev_revenue,actor2_prev_revenue,director_movies_cnt,director_movies_5y_cnt,genre_adventure,genre_fantasy,genre_animation,genre_drama,genre_horror,genre_action,genre_comedy,genre_history,genre_western,genre_thriller,genre_crime,genre_documentary,genre_science_fiction,genre_mystery,genre_music,genre_romance,genre_family,genre_war,genre_foreign,depart_Art,depart_Camera,depart_Crew,depart_Custom_Mkup,depart_Directing,depart_Editing,depart_Lighting,depart_Production,depart_Sound,depart_Visual_Effects,depart_Writing,depart_Art_female,depart_Camera_female,depart_Crew_female,depart_Custom_Mkup_female,depart_Directing_female,depart_Editing_female,depart_Lighting_female,depart_Production_female,depart_Sound_female,depart_Visual_Effects_female,depart_Writing_female
832,12000000,en,8.032616,2008-11-19,110,Medium,3148182,1,0,1,0,2,2008,11,0,19,31944703,0,3,2,1,0,0,0,0,2,14,4,23,5,14,2,0,1,1,1,0,0,408247917,141069860,42160849,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,9,0,0,2,0,0,0,0,0,0,0,2,0,0,0
833,150000000,en,28.505341,2005-06-10,140,Large,374218673,1,1,1,1,27,2005,6,0,10,74205073,0,6,2,1,0,0,0,0,27,10,3,17,5,25,5,0,0,0,1,1,1,346079773,212000000,193772504,3,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,18,8,37,11,3,6,5,18,18,9,4,0,0,2,2,0,0,0,3,0,0,0
834,14500000,fr,5.892859,2003-01-29,82,Short,65497208,0,0,1,1,4,2003,1,0,29,-50746591,0,1,1,0,1,0,0,0,4,3,2,2,2,2,2,0,0,1,1,1,0,60726164,60726164,60726164,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0
835,30000000,en,10.778028,2011-06-30,98,Medium,36160375,1,1,1,1,10,2011,6,0,30,74205073,0,3,1,1,0,0,0,0,10,34,6,30,7,5,3,0,1,0,1,0,1,527068851,363889678,100523181,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0,1,2,1,0,8,1,0,3,1,0,0,0,1,0,0,1,0,0,2
836,0,en,0.91273,1990-03-08,91,Short,1305887,1,0,1,0,5,1990,3,0,8,-7149862,0,2,2,1,0,1,0,0,5,13,4,4,1,1,1,0,0,1,1,1,0,470654000,3661757,NULL,7,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
837,0,en,8.870325,2010-05-14,100,Medium,21520719,1,0,1,1,1,2010,5,0,14,21757736,0,3,1,1,0,0,0,0,1,23,10,7,6,4,4,1,0,1,0,0,0,886686817,NULL,NULL,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,1,1,1,0,4,2,0,1,1,0,0,0,1,1,0,3,2,0,0
838,150000000,en,29.36178,2015-05-13,120,Large,378858340,1,1,1,1,11,2015,5,0,13,21757736,0,3,2,1,0,0,0,0,11,11,6,19,3,8,5,0,1,0,1,0,1,156974557,403170142,197687603,9,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,14,9,12,7,3,6,2,14,2,4,3,6,0,0,6,1,5,0,5,0,0,0
839,0,en,7.464981,2006-08-31,126,Large,16803753,1,1,1,1,8,2006,8,1,31,-33273015,0,1,1,1,0,0,0,0,8,5,4,14,5,23,7,0,1,0,1,0,1,550000000,325756637,94935764,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
840,4000000,en,5.296777,1988-04-08,86,Short,9797098,1,0,1,1,0,1988,4,0,8,-28405871,0,1,1,1,0,0,0,0,0,1,1,1,1,3,1,1,0,0,0,1,1,NULL,NULL,373530,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,4,2,1,0,3,2,0,6,0,0,0,3,1,0,0,2,0,0,0
841,10721568,hi,1.68625,2016-02-19,122,Large,2978994,0,1,1,1,4,2016,2,0,19,-15309317,0,2,1,0,0,0,0,0,4,0,0,5,4,5,2,NULL,1,1,NULL,0,0,NULL,25000000,14683921,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0
842,0,en,4.581577,2006-08-18,97,Medium,11449638,1,0,1,1,5,2006,8,1,18,-33273015,0,4,1,1,0,0,0,0,5,7,6,1,1,7,1,1,1,1,0,0,0,70067909,NULL,57120318,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,1,0,19,1,0,3,1,0,0,0,1,0,0,6,1,0,1
843,0,en,0.727837,2000-04-20,104,Medium,369975,1,0,1,1,0,2000,4,0,20,-28405871,0,3,1,1,0,1,0,0,0,0,0,4,3,0,0,NULL,1,0,NULL,0,1,NULL,15119639,NULL,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
844,20000000,en,5.219667,2013-07-18,85,Short,27187375,1,1,1,1,2,2013,7,0,18,40981593,0,1,1,1,0,0,0,0,2,4,2,42,12,40,10,0,0,0,1,1,1,16627188,748806957,144000000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
845,355000,en,7.503126,1931-02-12,72,Short,1012189,1,0,1,1,13,1931,2,0,12,-15309317,0,1,1,1,0,0,0,0,13,0,0,0,0,0,0,0,1,0,1,0,1,NULL,NULL,NULL,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0
846,54000000,en,17.185349,1990-12-24,162,Large,136766062,1,1,1,1,11,1990,12,1,24,32322910,0,1,2,1,0,0,0,0,11,9,3,10,1,5,4,0,1,0,1,0,1,245066411,245066411,27734391,9,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,3,1,1,3,0,10,2,0,2,0,0,0,1,0,1,0,3,0,0,0
847,20000000,en,16.01076,2016-12-22,120,Large,7227038,1,1,1,1,12,2016,12,1,22,32322910,0,4,1,1,0,0,0,0,12,34,9,9,1,9,5,0,1,0,1,0,1,171120329,698491347,301000000,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,13,5,14,4,5,4,9,9,6,2,2,0,0,0,1,0,0,1,2,0,0
848,24000000,en,2.818802,1997-11-14,102,Medium,2642983,1,0,1,1,7,1997,11,0,14,31944703,0,1,1,1,0,0,0,0,7,12,7,3,2,6,2,0,1,0,1,0,1,159055768,810455,NULL,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,2,1,0,5,2,0,1,1,0,0,2,0,0,0,1,0,0,0
849,6400000,hi,1.856101,2013-06-21,140,Large,18000000,0,0,1,0,4,2013,6,0,21,74205073,0,2,1,0,0,0,0,0,4,1,1,2,2,0,0,0,1,0,1,0,1,6000000,4100000,NULL,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,5,1,2,1,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0
850,1,en,8.159556,1936-02-05,87,Short,8500000,1,0,1,1,10,1936,2,0,5,-15309317,0,2,1,1,0,0,0,0,10,3,0,0,0,3,0,0,1,0,1,0,1,2500000,NULL,2500000,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,3,2,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0
851,6000000,en,9.424157,2006-09-01,121,Large,48027970,1,0,1,1,11,2006,9,1,1,-37667937,0,8,3,1,1,0,0,0,11,22,2,2,2,1,1,0,0,0,1,1,0,152036382,748806957,96105964,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,3,4,0,11,3,0,3,1,0,0,0,0,0,0,5,0,0,0
852,15000000,en,2.936443,1996-01-26,90,Short,2042530,1,0,1,1,1,1996,1,0,26,-50746591,0,2,1,1,0,0,0,0,1,11,3,4,4,1,0,0,0,1,1,1,0,215394738,12416686,35150960,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
853,0,en,13.177741,2016-11-04,108,Medium,152761,1,0,1,0,4,2016,11,0,4,31944703,0,3,1,1,0,0,0,0,4,11,8,4,3,15,2,1,0,1,0,1,0,128388320,NULL,559852396,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
854,0,en,6.853782,1986-03-13,111,Medium,36611610,1,0,1,1,11,1986,3,0,13,-7149862,0,1,1,1,0,0,0,0,11,2,2,1,1,5,4,0,0,0,1,1,1,NULL,NULL,59612888,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
855,2196531,fi,0.947509,2005-12-30,107,Medium,2411594,0,0,1,0,3,2005,12,1,30,32322910,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,NULL,NULL,NULL,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
856,0,en,1.199003,2008-09-06,105,Medium,887029,1,1,1,1,4,2008,9,1,6,-37667937,0,1,1,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0
857,7000000,en,11.37237,2003-10-17,109,Medium,10000000,1,0,1,1,10,2003,10,1,17,-28659422,0,1,1,1,0,0,0,0,10,17,7,3,2,10,2,1,0,0,0,1,1,141069860,82150642,136159423,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,7,1,0,1,1,0,0,0,1,0,0,5,0,0,0
858,59000000,en,17.328902,2002-03-10,81,Short,383257136,1,1,1,1,16,2002,3,0,10,-7149862,0,3,1,1,0,0,0,0,16,0,0,0,0,15,5,0,NULL,0,1,NULL,1,NULL,NULL,87840042,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,12,0,3,5,1,10,14,5,5,0,0,0,0,0,0,0,1,0,0,0
859,9750000,en,11.387338,2008-10-21,99,Medium,558000,1,1,1,1,6,2008,10,1,21,-28659422,0,4,2,1,0,0,0,0,6,12,5,10,8,8,6,0,1,0,1,0,1,207283925,109676311,119269486,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,8,5,6,6,6,3,27,9,1,2,0,0,0,2,0,0,0,5,0,0,0
860,13000000,en,5.53202,1988-09-23,115,Medium,8038508,1,0,1,1,21,1988,9,1,23,-37667937,0,3,2,1,0,0,0,0,21,3,1,3,1,0,0,0,0,1,1,0,0,NULL,79666653,NULL,4,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,1,1,2,1,0,6,2,0,4,2,0,0,1,0,0,0,2,0,0,0
861,24000000,en,4.197544,2001-11-21,89,Short,14782676,1,0,1,1,15,2001,11,0,21,31944703,0,4,1,1,0,0,0,0,15,4,1,1,0,0,0,0,0,0,1,1,1,7993039,60328000,NULL,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
862,17000000,en,12.01525,2013-04-05,91,Short,97542952,1,1,1,1,4,2013,4,0,5,-28405871,0,3,1,1,0,0,0,0,4,2,2,2,2,7,5,1,0,0,0,1,1,NULL,89162162,5332926,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,5,2,2,0,14,10,2,3,0,0,0,0,0,0,0,3,0,0,0
863,0,en,0.007294,2011-05-13,82,Short,26488,1,0,1,1,1,2011,5,0,13,21757736,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,13129846,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4,0,3,1,0,1,0,0,0,0,1,0,0,1,0,0,1
864,0,en,2.20137,2015-09-12,87,Short,2642899,1,1,1,1,4,2015,9,1,12,-37667937,0,3,2,1,0,0,0,0,4,0,0,0,0,0,0,NULL,1,0,NULL,0,1,NULL,NULL,NULL,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0
865,0,en,1.489895,2005-09-12,111,Medium,634074,1,1,1,1,1,2005,9,1,12,-37667937,0,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,NULL,NULL,NULL,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,5,2,0,1,0,0,0,0,0,0,0,1,0,0,0
866,50000000,en,5.91265,2006-11-08,114,Medium,9448082,1,0,1,0,8,2006,11,0,8,31944703,0,4,2,1,0,0,0,0,8,5,2,13,6,17,6,0,1,0,1,0,1,217764291,850000000,78000586,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
867,151000,el,1.879162,1960-05-24,91,Short,8000000,0,0,1,1,2,1960,5,0,24,21757736,0,2,2,1,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,NULL,460226,NULL,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
868,0,en,1.404434,1991-11-22,109,Medium,135893,1,0,1,1,13,1991,11,0,22,31944703,0,3,1,1,0,0,0,0,13,3,3,0,0,0,0,0,0,1,1,1,0,390493908,NULL,NULL,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
869,88000000,en,6.363884,2005-06-02,144,Large,108539911,1,1,1,1,15,2005,6,0,2,74205073,0,5,1,1,0,0,0,0,15,10,2,10,5,14,5,0,1,0,1,0,1,313542341,173013509,294456605,12,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,2,3,5,3,2,0,14,6,4,2,0,0,0,0,0,0,0,6,0,1,0
870,31000000,en,15.672195,2006-04-07,125,Large,28000000,1,0,1,1,9,2006,4,0,7,-28405871,0,8,3,1,0,0,0,0,9,7,5,3,3,5,3,0,1,0,1,0,1,84565230,74558115,142400065,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,3,0,19,1,0,1,0,0,0,0,0,1,0,3,1,0,0
871,4000000,en,6.737142,2007-09-06,85,Short,6101046,1,1,1,1,9,2007,9,1,6,-37667937,0,1,1,1,0,0,0,0,9,5,4,25,11,8,1,1,0,0,0,1,1,6754898,407711549,186053725,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
872,0,de,6.065049,2009-11-24,124,Large,48720000,0,0,1,0,0,2009,11,0,24,31944703,0,1,1,0,0,0,0,0,0,9,4,1,1,4,3,0,1,0,1,0,1,54744738,NULL,40239,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
873,0,en,1.689926,2007-08-24,108,Medium,3106835,1,0,1,0,0,2007,8,1,24,-33273015,0,NULL,1,1,0,0,0,0,0,5,4,5,0,3,3,0,1,1,1,0,0,29907685,60289912,459359555,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
874,50000000,en,6.752119,1995-10-13,135,Large,10382407,1,0,1,1,6,1995,10,1,13,-28659422,0,2,1,1,0,0,0,0,6,9,4,7,5,19,5,1,0,0,0,1,1,505000000,17381942,245066411,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0
875,15000000,en,16.018525,2013-01-17,100,Medium,146497771,1,1,1,1,1,2013,1,0,17,-50746591,0,3,2,1,0,0,0,0,1,10,10,6,2,4,4,1,0,1,0,1,0,132820716,NULL,240159255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,0,4,1,0,3,0,0,0,0,0,0,0,1,0,0,1
876,36000000,en,7.926621,1997-05-02,95,Medium,50159144,1,0,1,1,21,1997,5,0,2,21757736,0,3,1,1,0,0,0,0,21,14,5,16,8,6,1,0,0,1,1,1,0,152368585,243240178,355237933,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,1,2,0,5,1,0,2,1,0,0,0,0,0,0,2,0,0,0
877,0,en,3.043177,1985-11-22,136,Large,42160849,1,0,1,0,4,1985,11,0,22,31944703,0,1,1,1,0,1,0,0,4,0,0,3,3,0,0,0,0,0,1,1,1,NULL,25928721,NULL,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,50000000,en,9.995617,2011-09-30,84,Short,38502340,1,0,1,1,3,2011,9,1,30,-37667937,0,2,2,1,0,0,0,0,3,17,9,17,3,19,8,0,1,1,1,0,0,599045960,550000000,230884728,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,9,6,9,13,3,6,3,9,17,9,1,2,0,0,0,0,1,0,1,0,0,0
879,0,en,8.207548,1998-04-17,107,Medium,3572443,1,0,1,1,6,1998,4,0,17,-28405871,0,2,1,1,0,0,0,0,6,2,2,6,2,7,5,0,0,0,1,1,1,3566637,90614445,81452156,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,2,0,7,1,0,2,0,0,0,1,0,0,0,1,0,0,0
880,13000000,en,11.29356,2013-03-01,93,Short,48065672,1,0,1,1,3,2013,3,0,1,-7149862,0,4,1,1,0,0,0,0,3,3,3,2,2,3,3,0,0,1,1,1,0,5129058,471222889,709827462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,7,5,1,0,5,1,0,1,0,0,0,0,2,0,0,1,0,0,0
881,7700000,en,6.914615,2011-02-14,123,Large,1072602,1,0,1,1,11,2011,2,0,14,-15309317,0,11,3,1,0,0,0,0,11,15,8,17,5,3,2,0,0,1,1,1,0,333011068,218613188,NULL,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,6,8,7,2,3,2,12,7,2,2,0,0,0,1,0,0,0,2,0,0,0
882,200000000,en,17.285093,2010-03-03,108,Medium,1025491110,1,1,1,1,7,2010,3,0,3,-7149862,0,5,1,1,0,0,0,0,7,2,2,26,5,11,7,1,0,1,0,1,0,NULL,961000000,230685453,13,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,3,1,1,10,1,2,3,0,0,0,0,0,0,0,3,0,0,1
883,57000000,en,9.421301,2011-12-10,95,Medium,149217355,1,1,1,1,10,2011,12,1,10,32322910,1,7,2,1,0,0,0,0,10,39,11,21,11,1,1,0,0,1,1,1,0,457363168,163794509,NULL,3,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,4,1,2,1,0,13,1,5,5,0,0,0,1,0,0,0,0,0,0,0
884,25000000,en,14.31675,2012-01-26,117,Medium,77278331,1,1,1,1,22,2012,1,0,26,-50746591,0,6,2,1,0,0,0,0,22,38,10,18,6,6,4,0,0,0,1,1,1,748806957,105834556,358372926,4,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,3,6,3,2,5,0,15,8,5,3,0,0,0,0,0,0,0,1,0,0,0
885,0,ru,2.115609,2013-12-26,85,Short,18315000,0,0,1,0,0,2013,12,1,26,32322910,0,1,1,0,0,1,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
886,0,en,6.970037,1978-07-19,104,Medium,49579269,1,0,1,1,1,1978,7,0,19,40981593,0,4,2,1,1,0,0,0,1,6,2,0,0,5,2,0,0,0,1,1,1,41833347,NULL,60000000,7,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0
887,0,en,0.223633,2012-12-24,100,Medium,306,1,0,1,0,0,2012,12,1,24,32322910,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,NULL,NULL,10166502,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
888,20000000,en,10.680121,2008-11-26,128,Large,54586584,1,1,1,1,13,2008,11,0,26,31944703,0,1,1,1,0,0,0,0,13,19,3,6,5,15,10,0,0,0,1,1,1,156822020,93945766,219076518,9,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
889,5000000,en,6.719949,2002-02-22,95,Medium,368744044,1,0,1,1,17,2002,2,0,22,-15309317,0,5,2,1,0,0,0,0,17,0,0,3,1,3,1,1,0,1,0,1,0,NULL,77516304,57041866,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,3,2,0,1,0,0,0,0,0,0,0,1,0,0,1
890,0,en,1.818561,2002-01-18,94,Medium,13102295,1,0,1,1,4,2002,1,0,18,-50746591,0,6,2,1,0,0,0,0,4,0,0,0,0,0,0,0,1,1,1,0,0,NULL,NULL,NULL,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,6,6,2,2,2,12,9,3,9,0,0,0,0,0,1,0,0,0,0,0
891,0,en,1.698895,1989-03-24,105,Medium,8125592,1,0,1,1,4,1989,3,0,24,-7149862,0,2,1,1,0,0,0,0,4,1,1,3,3,0,0,0,1,0,0,0,1,3790493,51684798,NULL,6,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0
892,37000000,en,10.722672,1986-08-01,110,Medium,37962774,1,0,1,1,6,1986,8,1,1,-33273015,0,2,1,1,0,0,0,0,6,6,6,2,2,2,2,1,0,0,0,1,1,87987055,70136369,356830601,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,2,1,2,2,0,0,0,0,0,0,0,1,0,0,1
893,0,en,2.564695,2011-06-17,89,Short,386749,1,1,1,1,5,2011,6,0,17,74205073,0,1,1,1,0,0,0,0,5,0,0,20,2,18,8,0,0,1,0,1,0,NULL,186883563,186883563,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
894,25000000,en,6.570918,1999-08-13,100,Medium,13000000,1,0,1,1,5,1999,8,1,13,-33273015,0,4,1,1,0,0,0,0,5,7,7,1,1,15,6,1,1,0,0,0,1,17519169,NULL,227799884,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
895,50000000,en,6.824871,2001-09-28,113,Medium,100020092,1,0,1,1,5,2001,9,1,28,-37667937,0,7,2,1,1,0,1,0,5,16,4,6,2,2,2,0,0,1,1,1,0,352927224,352194034,10571408,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,10,23,5,6,6,5,15,17,2,4,0,1,0,2,0,0,0,2,0,0,0
896,0,en,3.507084,1978-03-10,111,Medium,5438927,1,0,1,1,8,1978,3,0,10,-7149862,0,2,1,1,0,0,0,0,8,11,3,2,2,1,1,0,0,0,1,1,1,146900000,3000000,NULL,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0
897,12000000,en,14.21769,2006-08-11,104,Medium,114194847,1,0,1,1,6,2006,8,1,11,-33273015,0,4,1,1,0,0,0,0,6,4,4,1,1,1,1,0,1,0,1,0,0,33889159,34742066,42647449,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,4,2,2,1,2,1,2,9,4,0,3,2,0,0,0,2,1,0,2,0,0,1
898,20000000,en,8.157587,1985-03-27,121,Large,18432000,1,0,1,1,9,1985,3,0,27,-7149862,0,2,1,1,0,0,0,0,9,1,1,4,4,4,4,0,0,1,1,1,0,NULL,19905359,65884703,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,3,1,1,1,0,4,1,0,4,0,0,0,0,0,0,0,2,0,0,0
899,0,en,5.787334,2006-09-15,88,Short,16627188,1,0,1,1,4,2006,9,1,15,-37667937,0,3,2,1,0,0,0,0,4,24,6,7,1,16,2,0,0,0,1,1,1,315156409,227799884,125212904,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,3,0,0,1,1,4,20,0,0,0,0,0,0,0,1,0,0,0
900,12000000,ta,1.323587,2007-06-14,185,Large,19000000,0,0,1,0,3,2007,6,0,14,74205073,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,NULL,NULL,NULL,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,1,1,0,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0
